dates,user_id,receiver_id,action
2020-02-16,978,862,Sent
2020-06-11,978,862,Connected
2020-06-20,978,862,Blocked
2020-05-08,978,498,Sent
2020-05-10,978,498,Connected
2020-04-24,978,495,Received
2020-06-09,978,495,Connected
2020-04-16,979,672,Received
2020-05-01,979,672,Connected
2020-07-01,979,672,Blocked
2020-02-11,980,812,Sent
2020-05-25,980,812,Connected
2020-02-20,981,616,Received
2020-05-08,981,616,Connected
2020-06-07,981,200,Sent
2020-04-05,981,467,Received
2020-05-31,981,467,Connected
2020-04-26,982,820,Received
2020-06-15,982,820,Connected
2020-03-24,982,596,Sent
2020-01-17,982,637,Sent
2020-05-18,982,637,Connected
2020-01-06,982,986,Sent
2020-03-18,982,986,Connected
2020-01-10,983,548,Sent
2020-04-01,983,548,Connected
2020-01-06,983,764,Sent
2020-05-19,983,764,Connected
2020-02-19,983,733,Received
2020-06-01,983,733,Connected
2020-01-23,983,208,Sent
2020-01-31,983,208,Connected
2020-03-13,983,208,Blocked
2020-01-21,983,796,Received
2020-04-19,983,796,Connected
2020-02-21,984,787,Sent
2020-04-21,984,787,Connected
2020-02-12,984,468,Sent
2020-06-15,984,468,Connected
2020-01-19,984,233,Received
2020-06-01,984,233,Connected
2020-02-12,985,517,Sent
2020-03-14,985,517,Connected
2020-01-22,985,270,Sent
2020-04-24,985,270,Connected
2020-01-15,985,506,Received
2020-02-21,985,506,Connected
2020-03-06,985,150,Received
2020-01-17,986,751,Sent
2020-02-02,986,751,Connected
2020-06-01,986,751,Blocked
2020-03-26,986,957,Received
2020-01-08,987,148,Sent
2020-04-05,987,148,Connected
2020-03-27,987,166,Received
2020-04-14,987,166,Connected
2020-03-05,987,357,Received
2020-02-27,987,356,Sent
2020-05-28,987,356,Connected
2020-01-24,987,629,Received
2020-06-13,987,629,Connected
2020-03-08,988,589,Received
2020-06-07,988,589,Connected
2020-04-22,989,128,Received
2020-05-10,989,128,Connected
2020-01-22,989,331,Sent
2020-03-26,989,331,Connected
2020-01-19,989,459,Received
2020-04-11,989,459,Connected
2020-04-16,989,459,Blocked
2020-02-05,989,165,Sent
2020-03-08,989,165,Connected
2020-01-14,989,913,Received
2020-04-25,990,964,Sent
2020-06-25,990,964,Connected
2020-01-31,990,422,Received
2020-06-16,990,422,Connected
2020-01-10,990,318,Sent
2020-02-20,990,318,Connected
2020-06-15,990,908,Received
2020-02-17,991,844,Sent
2020-05-07,991,844,Connected
2020-01-17,991,436,Sent
2020-03-10,991,436,Connected
2020-03-19,991,436,Blocked
2020-05-18,992,937,Received
2020-04-21,993,366,Received
2020-05-30,993,366,Connected
2020-06-18,993,366,Blocked
2020-04-26,993,309,Received
2020-05-02,993,309,Connected
2020-04-17,993,231,Received
2020-05-23,993,149,Sent
2020-02-18,993,303,Sent
2020-05-26,993,303,Connected
2020-02-15,994,911,Received
2020-03-13,994,911,Connected
2020-04-24,995,597,Sent
2020-01-13,995,474,Sent
2020-02-29,995,474,Connected
2020-02-19,995,251,Received
2020-06-15,995,251,Connected
2020-05-30,996,116,Received
2020-06-18,996,116,Connected
2020-01-16,997,185,Received
2020-04-29,997,185,Connected
2020-03-07,997,916,Sent
2020-05-18,997,916,Connected
2020-02-25,998,651,Received
2020-05-09,998,651,Connected
2020-01-17,998,768,Sent
2020-04-18,998,768,Connected
2020-05-02,998,768,Blocked
2020-06-13,998,283,Received
2020-06-17,998,283,Connected
